keyword,title,price,raw_price,rating,reviews,platform,position,delivery,link,thumbnail
Laptop,ASUS Vivobook 15 Laptop,58990.0,"₹58,990",3.4,16.0,Flipkart,13,Free delivery,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcROwVNQX3PCyCkE-GUv2e3u1GWOHIkLX0-ZKlJiqtR9SoqWUoOCdC-n2Q2DcI9oneUdYqpa0VoMR4W_U_AqyuC_eJysQ_OA86wz--bALio
Laptop,Dell Inspiron 14 Plus 7000 2-in-1 ビジネスノートパソコン(14インチ FHDタッチスクリーン、Intel Core Ultra 7 256V (> i7-1355U)、16GB DDR5、1TB SSD、IST Dock)バックライト付きKB、指紋、24時間,5240.0,"₹5,240",4.6,936.0,desertcart.in,14,,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcSAXz9EJ3LutYcPua_qAZNFd1uTgZFnrRDPC60Mr-WgO7u8ah9jhAkGs70gDLklnujkJkwNA624YZsvvqnNFsNq89TLL2fT2Q
Laptop,MSI Modern 14 Laptop,49990.0,"₹49,990",,,Amazon.in,15,Free delivery,,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcTZoLgr_t1exR8OtMqB-yjq8GVAi5vF1BhVE9tTRDKP3vdRZZ_ivNsb9ntlR4EihKmxG-iPaSPuiOe1vxr8T2ru2n6GwlKXXjb6mRD0yX2wfBeR3e-EbKtT
Laptop,Acer Aspire 3 Intel Core Celeron N4500 Laptop,37290.0,"₹37,290",,,Flipkart,16,Free delivery,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcQ1P8m2RZdYNNMdCEX0y1Rv3GgrWN5TG8NjzxaP-HqHvnrQ6zoI-oACefhzICVxalbPEwbTjYdqyn_QGTVvO3zJehFZBLWP_UrRSd5pVU2m
Laptop,Asus Vivobook 15 Laptop,42990.0,"₹42,990",5.0,2.0,Shopsy By Flipkart,17,Free delivery,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcTAhqBrrhkFEUilyDgaoK0I2vHo-bM053SaUZ7ainG0kyel00CuUtks5IyQmg6Z-ewDswdzZXv5_BGjMevIJRi2pEfvCeeAs-TzJaa5Gkw
Laptop,"ASUS VivoBook 15 12th Gen Core i3 8GB RAM 512GB SSD 15.6"" Laptop",56500.0,"₹56,500",3.6,77.0,Flipkart,18,Free delivery,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcSyKmDFSLBkIbbz1prCoxKCY2B5fH1-FEF2KrTwNNG9mcR4sDJr1O-4gJI22Ta6AkIlneL6xlX5PuIHChoVR10u7p-Kg-HvzvxOCg1q9c0wh2bOhUUU5cvh
Laptop,ASUS Vivobook 15 Core i5 13th Gen 13420H Laptop,65990.0,"₹65,990",3.8,29.0,Amazon.in,19,Free delivery,,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcTChMcXTEbnYqnRoUaeCNCQ_fCRpYC1TPSeoMoyTC9Nt5P00sggPyphEP6jjJT51LL5R6m_spmNYe34BAfaJfmTMoORPqr-zpAHLdYDbTROXODXDLadapgqFg
Laptop,"HP Envy x360 2-in-1 Laptop 15.6"" Touch-Screen - Intel Core i5-8GB Memory - 256GB SSD - Natural Silver (Renewed)",3097.0,"₹3,097",,,desertcart.in,20,,,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcQAntd8OyddY4GSFVljVJxfgx_64_xzuqzHQe_JCGdk0AgWnkLFBnmLGv-eOPbWyrhFw2bESKo90FrGDvJxZ928i_wmNMAsYA
Laptop,Samsung Galaxy Book5 Laptop,87990.0,"₹87,990",4.5,1100.0,Flipkart,21,Free delivery,,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcQ7cDPXls2MQvoSNcDEuF6XpzloGFw7T-dvwpNZU1Y3DWDz71WyT4hrdZVvrYFX_lDXZ1TCEM0CzzdqI2ChphZfuPCkMKZz8SM9NkIgMm_3offzMwu1cpWk
Laptop,ASUS Vivobook 15 Intel Core i5-120U Laptop,65980.0,"₹65,980",4.5,31.0,Shopsy By Flipkart,22,Free delivery,,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcQZG3ygVkdRJUF_xSTDA_fpOp-I60HDyGQQMKPDGqub4WsMjFvNRyRdfT0G6SrngH6qp_6elYfidafh6Yverq15aY-qXuFK7GWmYmaxQT8
Laptop,ASUS Vivobook Go 15,54991.0,"₹54,991",3.9,19.0,Flipkart,23,Free delivery,,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcTiZA5MYndVDOT2FbIkZyGJO3CTRo4zbOPi2--jXrTeVdn2JzbXJRRyePzqAHSTcBxa8TEVw-RfBzXMKfJXg0hFghugaiRfxCHIcfXqOy3q
Laptop,"ASUS Vivobook 15.6"" i5 14th Gen Laptop",63990.0,"₹63,990",4.3,22.0,Amazon.in,24,Free delivery,,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcRoAYFM3s4-IvdvrEn6DX-liFskf1CKK7W4oVKfTQLdRBEWqYe2tYI7Fh6D6IEfbpexP0ts4iynk48bNUaGUwlFb7Mgy-WTl9Wh-AYv64M7qYbU8ANTxsbr
Laptop,"Lenovo IdeaPad 1 15"" AMD Ryzen 5 Laptop",58899.0,"₹58,899",,,Flipkart,25,Free delivery,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcQbYSn26Aq5MP51GWc1uUQ709r42Mm9wUEosVsRQZBB6KD9WSQ_LvrrqYM7vANjcVccLDDm5lAIExXi_RF68jToj5LY335QL6ex-nDLRNxQXUsZRhoVfT2P0w
Laptop,Lenovo Laptops,12500.0,"₹12,500",,,Tradeindia.com,26,Free delivery,,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcSOR-417-im5TAN5kLlR1GcbAsMVzNFSPA_BAg09Z7crRge0U2pkl_w82w8EYi296LILCD1WvuVHFlZxUTdUNy-mk4-_RjG
Laptop,Lenovo IdeaPad 1 AMD Ryzen 3 3250U Laptop,55000.0,"₹55,000",,,Flipkart,27,Free delivery,,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcRJaId0N5acRPszuyYbqNYdbtlH2uUrG1b3bF5kRd6xNgjlalkEzEjHYdV9dyEu2tQlMfBqi2k6Hwtt_tkVqB2PNOu2_CSGGYovI7AyrTov
Laptop,ASUS Vivobook 15 2026,67990.0,"₹67,990",5.0,2.0,Amazon.in,28,Free delivery,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcRWhWbVm21nOLMwxhepVVpQRZ-8Pc_k_Ln0ZDigI_bNZhk0o9y9mgJnrKf85oSfmu0jzY0jUrS5M68O32nCS3YlH9VmNU9UUo7CdIYJOovM--0kDc5h49wTMQ
Laptop,Lenovo IdeaPad Slim 3i 12th Gen Intel Core i5-12450H Laptop,69990.0,"₹69,990",5.0,5.0,Flipkart,29,Free delivery,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcT6ILsHyPUrhTuypyqRzGcchs63xxjeKkM99Iu6jif0cJz0enryDbJL_vEXy0Kswu_QWcX44-VWA7xTn1nUItQkwZhjyHBo7Uy9-BkstYgWaGEdCYNUrNlg
Laptop,Lenovo IdeaPad Slim 3 15ABR8 AMD Ryzen 5 Laptop,61890.0,"₹61,890",,,Shopsy By Flipkart,30,Free delivery,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcSNjduv7wZT7f2SKRiWepc2ce1JqpV-222jSugKD7W1JTbL3vclgxNnJ41R09c86Tz3QIZlgvZZiMDqhsmW1H14KquO6YPqNcTjLL7fpDE
Laptop,Acer Aspire Lite AMD Ryzen 5 5625U Laptop,51990.0,"₹51,990",,,Flipkart,31,Free delivery,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcQI1kuzG05o3BInFqKwsJ9VA9crOkGHesGgzunhRbB5TpP_8ur_ZArLePxKOdah1ME5zkgg-aVSno_5lcOL73ZCY6OqR7xoSjcHBXyTADwJ
Laptop,ASUS Vivobook 16 Intel Core Ultra 5 Laptop,75890.0,"₹75,890",4.2,100.0,Amazon.in,32,Free delivery,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcTJOlo3CNSANS3O9aId_apDvGOggB-YOlCU0xnu6Yw12mJeolF3SSWJ6SwIZnZQgbnLcLgpKkkPaGuy2Um6JaQ2FETtK87qmvbnDNHavE0XyVXYwcGHAyoSjg
Laptop,HP 15s-eq1560AU Laptop,52890.0,"₹52,890",,,Flipkart,33,Free delivery,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcRJ8LpEOgd8DiU8pIOGtPumZV0cvr_pnO4Zd2yPih5kIRG_AqRHefHmYkJkP5hLkJ0xtK_DpoUKC2cLkt8DhwDlmDlyxi0peC4Xn2H96Lm3EIgf8g_Dkcwc
Laptop,"Acer Aspire Lite AL15-52 15.6"" Intel Core i3 12th Gen Laptop",17500.0,"₹17,500",,,GameLoot,34,,,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcQwrPGVdNZyEGTh_GiFZZYbrhNbk34pf69BUYp5zuDVc_ex1JACJ7tc5tnlSWENy8vx33hsDWRQPQIvunrJfrBfdigNE2Yw9g
Laptop,"HP Laptop 39.6 cm 15.6"" 15-fc0500AU Silver",55763.0,"₹55,763",4.7,3.0,Flipkart,35,Free delivery,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcQX5ScL5cFvIaCTm769Zugb8uWetbdruQE4pHnYfdJCEZ2TjZY2jlzUoIdR5_scA1TuoUoK-EgqqvBvDoeji4hmye9YbF5envkgX64LprMR
Laptop,Lenovo V15 AMD Ryzen 3 7320U Laptop,49999.0,"₹49,999",5.0,5.0,Amazon.in,36,Free delivery,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcQy1_1VMj6Ysg-1GZU-TvsI9FZ3Zl4JwJuuFQhAv18OoLgkjsDoZEZkNkGFsgKCVS010qxN3UMi42axDQwiFE2kPDPEpraDFmrgic4046rF3TBFd7yNv0jn3w
Laptop,"Lenovo IdeaPad Flex 5 14"" AMD Ryzen 5 7530U Laptop",60490.0,"₹60,490",,,Shopsy By Flipkart,37,Free delivery,,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcTTjec84iwlcnguhn5MYSJbSEy6uMSudvACHyJxbgKrOt12RGdowSCs22dKF10vfeP86iBq_nTazKkS3KL_9R0cie6UwwEkp1meB61kdWKO9YgO1QcmfbT4
Laptop,ASUS Vivobook 15 Intel Core i3 13th Gen Laptop,57500.0,"₹57,500",2.8,7.0,Flipkart,38,Free delivery,,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcQ1LYiJM3EcbdN4_VarmEloYkDFFZwS5HoxHMNKinW6qg4aZT4XZMW_rZaFHh6NdXGJsNr9fCUNtN6gQDk_A4SzFY9aYCkKxWa19YmKeBNR50k_1sfPRirM
Laptop,"HP (Upgraded) Omen 16-wf0000 Laptop (2023) | 16.1"" 1920x1080 FHD | Core i7-13700HX - 1TB SSD Hard Drive - 16GB RAM - Nvidia GeForce RTX 4060 | 16",4871.0,"₹4,871",4.9,13.0,desertcart.in,39,,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcQl6axSnCc3Hs5qTDSBwBwXGN4p3Lyv9rklVOYYWuXkr0sl7PwEnVBI19dgUTRFvLC7fYPwNLIu3heA9Gdm4TP3XiuZoUXMGg
Laptop,HP HP 15 AMD Ryzen Core,51800.0,"₹51,800",4.2,54.0,Flipkart,40,Free delivery,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcTziRTIALAktvanhNb02_AqmYkGcVgcvxXklZA9SnUS31Kqynlb3hBz_PCXNHWMGKg47wwzoRnOLAhU-kiyWEXd9vXiaZfw3fnUtFiC00HK
Tablet,Samsung Galaxy Tab A11+ 5G Tablet,26498.0,"₹26,498",4.7,3300.0,Flipkart,1,Free delivery,,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcQrIMgBcgksvc4GIKioZWZr4bBaJhUXSu9ywRHX_fqb3vtHkx3kdHJ8-YF8cM6lcaP88csdzHLDiLciWkMUKsPlfOzX3MPT_4fVdHie7s2fZPW4MbJ0jso80A
Tablet,"Redmi Pad SE 11"" Wi-Fi Android Tablet",11499.0,"₹11,499",,,93mobiles,2,Free delivery,,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcT5cyFG2CdcOb_LrWRgikK97-2W6Z6HtAIWqJDLdqliGXSc3Q8TXFns6E-bBOs8DlHh-8TLD_p4Amlt2yfKwk4eOgCkxCuwAYpT7M_uaPDVNbqhqP7Q23bKBA
Tablet,Android 15 Tablet 10 Inch 12GB RAM 64GB ROM 1TB Expandable 2 in 1 Tablets Keyboard/,8599.0,"₹8,599",3.4,5.0,Amazon.in,3,Free delivery,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcRY-igJ9UNvmTBMLbTVo9a6uzUcl45NibwkcNilWn-iN7cBaMAAdlWQCgBTdl3KRAWqRiZoVa0rUK2fbklatyois_k0KTc3sk6uaqsKTgiA
Tablet,Samsung Galaxy Tab A11 Plus Wi-Fi Android Tablet,24985.0,"₹24,985",4.6,12000.0,Flipkart,4,Free delivery,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcShG1Xz4FFWCuqTjI4_Kq-qu9kxr_VTsrmD3Ciu8E4wSSZardv_amJS8IYyBeG0HyNU_DkX46epChcgoTqy0xFdlCaNbuZ4J_3jBgyCmspu
Tablet,Motorola Pad 60 Neo 8 Gb Ram 128 Gb Rom 11 Inch With Wi-fi+5g Tablet,16631.12,"₹16,631.12",5.0,20.0,vlebazaar.in,5,Free delivery by Wed,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcTwuWhV6j_Bzos_RmMPE1TKE0RJ1uY2lUVwihg12Fl34mK8HNK0cA6ddtxzhwhPS0H-gS5meu8f4tBJCgfmrzcOBifRzSHr9g
Tablet,Android 15 Tablet 10 inch 12GB RAM 64GB ROM 1TB Max,11806.0,"₹11,806",,,Amazon.in,6,Free delivery,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcR1EtGfdk3Q21hn5d7iNy1yWndKoofV5Eur5M7vgRNeeyRKI99deKS8pEqJLjtNs5NEttbYiWFxg0qO-XAtvthXeRz_ZT5QzDWSgDY4k7s
Tablet,Redmi Pad Ram,12499.0,"₹12,499",4.8,50.0,Flipkart,7,Free delivery,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcRvuFdw0oibOUjnAavHd-3xHiSf1P3UJfVOJkG2_X1uJVVIfOqytr0U6BZTFbxxNB-8Ek6G5dNZcPM-NpjqipfjMfFd81Q2CSqT3AFHEnok9GRFR0h_H_vF
Tablet,"Lenovo Idea Tab 11"" 128GB/8GB WiFi Grey Tablet + Pen",1115.0,"₹1,115",4.5,438.0,desertcart.in,8,,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcTCjmUX0bObXSZ3zWMHJseGhsBZmKkCgB4grskTTJuY8Wr4QG83SGbgXZhBNQ0jHALlxBUwayoRuAqXw_TeiE_sr6Q8SNedhO9EXjzV80QatzHj4Y7bZti4
Tablet,HONOR Pad 8 12-inch Wi-Fi Tablet,9999.0,"₹9,999",4.8,368.0,93mobiles,9,Free delivery,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcTvH3B1X_RKymbvNHSSWnGJNeg3HFY4wvE5AgHfvRDH2SK-8WkzT7gRjqJg9cz0FCb9yJN5AQO1uPzM9fvYNUL4ihmekYP4X5Wl-6RhpCnfowubsSK6GeQRNg
Tablet,OnePlus Pad Go,17999.0,"₹17,999",4.6,17.0,Flipkart,10,Free delivery,,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcRjJTAIIfJTyRbhzvjHDd-R_DmD_a7Aq4k6Acsug30AbHDq7XOLa5LH0DaykBB82372pSiQ5opJN5a-C5NScrYzR3hH10th7_VeeVXES-Sq5-gdDjdefc1fAQ
Tablet,"tablet, 10 inch Android Tablet with 128GB ROM, 16GB RAM (up to 2TB), Octa-Core Processor, 5G WiFi Tablet, with Keyboard and Mouse Case, 13MP+8MP",13809.0,"₹13,809",,,amazon.in,11,,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcQBCTqJFix3biBZHsrw0MJEqpkP8ZSuOwqSnS5oiSCVUuowMN5aBWFJVDu-U57DEFQwAntnJ2EvpXg_0Njp_I2K4RehxDa7CF4rItxfi2dUgrrxei1Scbti
Tablet,Samsung Galaxy Tab A9,11999.0,"₹11,999",4.7,8000.0,Reliance Digital,12,Free delivery by Sat,,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcS5lpvl2J6Vll1sasjqM-rBvXvrkbGkF1xZ4JPNp8X8bAyYJKI9KwtS6qSmp8cwtvH4EJaM_Nr1ysUUqqRdj4QuK1IOh2bcY6_If0xyPuf48dK4suE-paCi
Tablet,Redmi Pad SE 4G Tablet,10999.0,"₹10,999",4.7,34.0,Flipkart,13,Free delivery,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcQ1CHZ9AID8rPVMQzfwdQmz21n1c3er0BHVJH1cd_XNC55Iah4A0-uZQ2hEboSlCaEEM-l-PY1tOzAqPLYfMS7wWkDKPr0B_kECt8L6SNCF
Tablet,Redmi Pad Pro 5G,34499.0,"₹34,499",4.8,268.0,Amazon.in,14,Free delivery,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcQc3dd72jW7PAoy6gBQH_rH7yxgCSYqxmmpOTs7NsgSct6MrOaYkXn3nDddPeIJk4moDGF4mYiOm-83FkRO4TOjU4ibv-30jztxbEBCrAst2MPpYUdXg-mJww
Tablet,Redmi Pad 2 Wi-fi+4g Android Tablet,22999.0,"₹22,999",4.9,466.0,Mi.com,15,Free delivery,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcQmHhhD2L0hrF4HXs6KSTTzonGahHtwJUKdRe2wSFu0fUEDIoo5aTPposuAjCKixrT5GFxa7onCE-PRMvbkXhr2xRHWmxbYSQm0cfY5DZJBZIWwfBUf2udh
Tablet,Lenovo Tab M10 Plus 3rd Gen 10.61-inch Wi-Fi Tablet,13899.0,"₹13,899",,,Flipkart,16,Free delivery,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcTn-5RylEWYlM7E8J_BYexhgH2FLQvb985QNFsGJpkRvY0H0EgXuCJ0xc01VuZ9Ysoq7FuUlu3GSGnquIiO7q8-19g5RIfhhyFyC6tHqASB6r-3kahMqlATMw
Tablet,"10.1"" Android Tablet",15900.0,"₹15,900",,,Amazon.in,17,Free delivery,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcQOrEvfKA-x2xJhJT7TVaa1HwXkpQKvw_teN0MO5UM8jbqap0sVKOAC8YbRITdIcq_jNWWQl6MTk3lGzqn9EEepEWAxJytWV1KWbgftdtIJK6GtGI6gT8CveA
Tablet,Redmi Pad Tablet,4000.0,"₹4,000",,,GameLoot,18,,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcSSCRBGNNVDCs5BRWuY_8vChqht7pm1n6D0me2om22bT-Op-ilb_V1gcF4KbyS9FE-ZNSKK-_vIpS8A0pgbkzn8gcLgjSVJ
Tablet,OnePlus Pad Lite 11-inch Tablet,19999.0,"₹19,999",4.6,60.0,Flipkart,19,Free delivery,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcQeB8lMfLOqXzkMoIk_vRNJgLbN6-pz-UiAxcQPO7LhoX06PH93qpvvgxyGCMk9V4e9UEFGq379vhfjtPz-s9A2xJgxfFTGHxLdydGl34sj
Tablet,Lenovo Tab M11 11 Inch Wi-Fi Android Tablet,14999.0,"₹14,999",4.4,117.0,Zepto,20,Free 10 min delivery,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcR8jvZiQZ-iTV4le_S6UZXH1vJQZ2sLJ8XXOy8BUbHIJjHxc28JBRNtGNB-91vLn2jhk2WZ312vj3zgUDsmGOP815CsZgnmIPKGx7vlO_dKHoEwNwuIEZHK8bNc
Tablet,"Tablet 10.1 inch Android 14 Tablets, 6GB RAM 64GB ROM 1TB Expand, Quad-Core Tablet with Case, 1280x800 IPS Touch Screen, 6000mAh, BT5.0, Dual Camera,",14999.0,"₹14,999",,,amazon.in,21,,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcTbE3StjskYPSK-kRhmlnJCusYyEtoG1i8EFiEz4TYy7UoyCUxomY2QaImWWcw44mWzq7zwQH8m2ZFhdoBeIkNndDROZG3_RGQq4K_-5gqG28Om81BA8R8L
Tablet,Realme Pad 2 11.5 Inch Wi-Fi+4G Tablet,28000.0,"₹28,000",4.9,20.0,Flipkart,22,Free delivery,,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcRrly-CG9c0rtymofIdMsMikKz7CoAhWHRr20dnxTSIkGc_D25bdynQE6FIAK4w84RN9pwRzqIJXVLF2TcT-Waa0UI3nTnMZ6hn3T4jgcutzUE8RQpoKGTJ
Tablet,SAMSUNG Galaxy Tab S6 LITE Wi-Fi 10.4-inch Android Tablet 4GB RAM 64GB Storage Model 2024 Edition - Mint,1407.0,"₹1,407",4.7,2100.0,desertcart.in,23,,,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcQwkxLGEYkrIixWXJlvPDhKcf8ZL8rF4rjPSgoXj1joymgz00UFEFceePbgmopR0Q06zBd0j-DPRAEzQNdThLlo2GamTfdAkqrU3ZY585wsRNqLXmsC88fhbw
Tablet,CUPEISI 10 inch Android 13 Tablet,12438.67,"₹12,438.67",,,Amazon.in,24,Free delivery,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcTgxgQLoeF0iJTgQKYVrVM8EVY4As4_oP5IhOHxjSxhLwB1VdzMf20GB0FcNmb1Q2H9mM0Mlv53TJguDdjEEC7nZHj6CKXUL5X53g16Bk4rIXK_0zw8J-9j
Tablet,Oppo Pad SE 11-inch Wi-Fi+4G Android Tablet,20999.0,"₹20,999",5.0,5.0,Flipkart,25,Free delivery,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcQwbNt_8DnQmEfiRZ7VNPJUOad8YJpX9OYDm1SwRsXZtSzNufmdWFrpcOvhfBedA5Sz01BJml4fUBPNPAE_gWxjg-4MMiPAwlF5Fneqsx_QO-2QSiVVBa57
Tablet,Redmi Pad Pro 5G Android Tablet,19799.12,"₹19,799.12",,,vlebazaar.in,26,Free delivery by Wed,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcR_7nBmWsuZ54M_tlktSSFbWbpBAmR1fFB-GdrsJTgqp3q-8_Rj9cfLLaFEWVQsDIE4Oy9jNjH8iYAh1Kn-dSL5-xghurDdGuQ-wR4CXf18hWd5ISATkeNM
Tablet,Apple iPad Wi-Fi,49900.0,"₹49,900",4.8,70000.0,Apple,27,Free delivery,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcQBKJ0yKFXDWHn7XL3gktFtyMD9unwPpl34c4raURJR53HyT8PM8XpOSBhN4zD3DV8baLRCUAno6Sx13ELZg4UYr5-IZ4YxBHwx9K6w1Lb80DhfyW8AG4QOIjA
Tablet,"Android Tablet, 10.1 Inch, Android 14 Tablets, 6GB RAM, 64GB ROM, 1TB Expansion, 1280x800 IPS HD Touchscreen, 6000mAh Battery, Bluetooth, Dual Camera,",13388.93,"₹13,388.93",,,Amazon.in,28,Free delivery,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcS_AfoPy0nFSV5QXRUf88QTkCIikbalM41uUgwXkHx_j6Z3KthyEpBOytk8k3W2uQ8ZEmbLlpLxZAFWyuqN9SNl_HlpTxjXflK4n3Pg5ZaenMO9Jl20e1Ii
Tablet,Redmi Pad SE 4G Android Tablet,10999.0,"₹10,999",,,Flipkart,29,Free delivery,,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcQiuyW_15rg8vTFRxxeiIU6_YXFYij7XdPQbfeyCZtMufkCLXplsou5p5eu5tgc4FfEoXlDNbnD-vOVgO_TNJUzrP_I-vu6IT4sNdVckK4R
Tablet,Redmi Pad 2 11-inch Wi-Fi Android Tablet,18999.0,"₹18,999",,,Mi.com,30,Free delivery,,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcTA0-Et87WRCs_meXvyFAAIC8mZ5Bgk9jre4ZgeD3teMjDpBh60VZlbovkD_fedPNQGpb80mw1vS2TVGEmWP4pakuY9-oYIkSo7vU_U-TiwzwtQF3Wgh3OA_Q
Tablet,"7 Inch Tablet with Case, Five Core Android 15 Tablets, 8GB RAM 32GB Storage 1TB Expand, 5G WiFi,1024x600 IPS HD Screen, 3500mAh, Dual Camera, Type C",6845.0,"₹6,845",,,amazon.in,31,,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcT-5CNwt6zPnKb30u5Y16tQyxToipGFzLYnMo0Rx3jTxLkz7SqCSmK0jkdTuiYFltOoghYRiJo21pV2tsYf_nQKswiKp8RwMZfBsg73nPPZcX9_fJLjB3v8HA
Tablet,Lenovo Tab Plus Wi-Fi Tablet,21999.0,"₹21,999",4.6,474.0,Flipkart,32,Free delivery,,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcSYEqVXCJD9bQN1MRy9WfJ9mZeHPGQngOdwz8Oa0YdohbpNL_zoZKgthgMIh5p95OK_AEWzr-MFZNg8DkbVUqi6r5AEK6rRF5Wv8eL01GOWvO1RXt4ab-Gggg
Tablet,"Samsung Galaxy Tab A11+, Android Tablet, AI Features, Sleek and Modern Design, 11 Inch 90Hz Display, 128GB Storage, 6GB Memory, With Dolby Quad",1483.0,"₹1,483",4.6,12000.0,desertcart.in,33,,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcSd8ftAb834bpIlnnM_VYvrhSs_IHpSzpIws4T7tF8koy6Rym3ho-jmgYaD--7CcglUsPDOJPCEjMtWEM35K59tOlp4I4Q5tVUnVpvo51OdwdpoQHQgFTwT
Tablet,"Samsung Galaxy Tab A9 22.10 cm (8.7 inch) Display, Gray,RAM 4 GB, ROM 64 GB Expandable, Wi-Fi+4G, Tablet, Gray",11099.0,"₹11,099",4.8,633.0,JioMart,34,Free delivery by Tue,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcRXGgD4SFhyZZETajwUVfY3d3jLnttQCFryKgL2INiXQuUXCB08os-5dWPpvcf_iRQ0gq1DvV1CvrDY7g6QxjIyepNwuo31SbSRsEfXJc0uCXeCvkudXG5R5A
Tablet,IWEGGO Android 15 Tablet,11999.0,"₹11,999",,,amazon.in,35,,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcTEcqk0lKARLx9R2Bvzzg6lprj6Q3dVJUUTmjAWqLq8CS_9UBSakgiZVm0QmkxaI_seXA7ZEzU97Mca9SMdzzmYHJe-3BFTtDhYKqUfgfZWIjvX-H2aohCNuA
Tablet,Moto Pad 60 Neo 11 Inch WiFi + 5G Tablet,27999.0,"₹27,999",,,Flipkart,36,Free delivery,,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcTZkElpGV4UVSCznQyc45YEKYN87CsqMRqqe6GG-gh4p0pDL1CTxBWyeWt1G-K9N0TR0kfvCQNBT2jvOxLPqN0A63SLxSuv5yvSiJjTMCOtfc4mamyTjObb
